date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:09:55	576048/576048	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:09:54%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	G:/xampps/htdocs/elon/gui/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.html	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/watch?v=ZAUM2zsQRCE&feature=youtu.be)
18:09:55	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2022%20Nov%202023%2021:09:55%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	G:/xampps/htdocs/elon/gui/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.ab.delayed	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/watch?v=ZAUM2zsQRCE&feature=youtu.be)
18:09:56	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	G:/xampps/htdocs/elon/gui/www.youtube.com/t/privacy.ad.delayed	(from https://www.youtube.com/@SpaceX)
18:09:57	575951/575951	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:09:56%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ	G:/xampps/htdocs/elon/gui/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCjaFblyfqwCBM1-_t2Q9jlQ.html	(from https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/watch?v=ZAUM2zsQRCE&feature=youtu.be)
18:09:58	781341/781341	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:09:57%20GMT	https://www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA	G:/xampps/htdocs/elon/gui/www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA.html	(from https://www.youtube.com/@SpaceX)
18:09:59	24010/24010	---M-Z	200	added ('OK')	text/xml	date:Wed,%2022%20Nov%202023%2020:59:30%20GMT	https://www.youtube.com/feeds/videos.xml?channel_id=UCtI0Hodo5o5dUb67FeUjDeA	G:/xampps/htdocs/elon/gui/www.youtube.com/feeds/videosf410.xml	(from https://www.youtube.com/@SpaceX)
18:09:59	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2022%20Nov%202023%2021:09:59%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA	G:/xampps/htdocs/elon/gui/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA.b0.delayed	(from https://www.youtube.com/@SpaceX)
18:10:00	575706/575706	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:00%20GMT	https://www.youtube.com/android-app:/com.google.android.youtube/http/www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA	G:/xampps/htdocs/elon/gui/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA.html	(from https://www.youtube.com/@SpaceX)
18:10:01	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2022%20Nov%202023%2021:10:01%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA	G:/xampps/htdocs/elon/gui/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA.b2.delayed	(from https://www.youtube.com/@SpaceX)
18:10:01	758/758	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2021:10:01%20GMT	https://www.youtube.com/ios-app:/544007664/vnd.youtube/www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA	G:/xampps/htdocs/elon/gui/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/channel/UCtI0Hodo5o5dUb67FeUjDeA.b3.delayed	(from https://www.youtube.com/@SpaceX)
18:10:03	35408/35408	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2016%20Oct%202017%2017:32:56%20GMT	http://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxP.ttf	G:/xampps/htdocs/elon/gui/fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxP.ttf	(from https://www.youtube.com/embed/ZAUM2zsQRCE)
18:10:03	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2021:10:03%20GMT	https://www.youtube.com/img/meh7.png	G:/xampps/htdocs/elon/gui/www.youtube.com/img/meh7.b5.delayed	(from https://www.youtube.com/embed/ZAUM2zsQRCE)
18:10:04	57665/57665	---M--	200	added ('OK')	text/javascript	date:Mon,%2020%20Nov%202023%2002:45:49%20GMT	https://www.youtube.com/s/player/63e90c30/player_ias.vflset/pt_BR/embed.js	G:/xampps/htdocs/elon/gui/www.youtube.com/s/player/63e90c30/player_ias.vflset/pt_BR/embed.js	(from https://www.youtube.com/embed/ZAUM2zsQRCE)
18:10:04	329410/329410	---M--	200	added ('OK')	text/javascript	date:Mon,%2020%20Nov%202023%2002:45:49%20GMT	https://www.youtube.com/s/player/63e90c30/www-embed-player.vflset/www-embed-player.js	G:/xampps/htdocs/elon/gui/www.youtube.com/s/player/63e90c30/www-embed-player.vflset/www-embed-player.js	(from https://www.youtube.com/embed/ZAUM2zsQRCE)
18:10:05	0/-1	---M--	301	error ('')			https://www.youtube.com/t/privacy	G:/xampps/htdocs/elon/gui/www.youtube.com/t/privacy.b9.delayed	(from https://www.youtube.com/)
18:10:06	12447/12447	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2002:16:48%20GMT	https://www.youtube.com/s/desktop/bd3558ba/cssbin/www-main-desktop-home-page-skeleton.css	G:/xampps/htdocs/elon/gui/www.youtube.com/s/desktop/bd3558ba/cssbin/www-main-desktop-home-page-skeleton.css	(from https://www.youtube.com/)
18:10:06	100488/100488	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:06%20GMT	https://www.youtube.com/howyoutubeworks/policies/copyright/	G:/xampps/htdocs/elon/gui/www.youtube.com/howyoutubeworks/policies/copyright/index.html	(from https://www.youtube.com/about/copyright/)
18:10:06	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2022%20Nov%202023%2021:10:05%20GMT	https://www.youtube.com/ios-app://544007664/vnd.youtube/www.youtube.com/	G:/xampps/htdocs/elon/gui/www.youtube.com/ios-app_/544007664/vnd.youtube/www.youtube.com/index.html	(from https://www.youtube.com/)
18:10:06	0/0	---M--	303	error ('See%20Other')	application/binary	date:Wed,%2022%20Nov%202023%2021:10:05%20GMT	https://www.youtube.com/android-app://com.google.android.youtube/http/www.youtube.com/	G:/xampps/htdocs/elon/gui/www.youtube.com/android-app_/com.google.android.youtube/http/www.youtube.com/index.html	(from https://www.youtube.com/)
18:10:06	1150/1150	---M-Z	200	added ('OK')	image/x-icon	date:Fri,%2013%20Sep%202019%2017:15:00%20GMT	https://www.youtube.com/img/favicon.ico	G:/xampps/htdocs/elon/gui/www.youtube.com/img/favicon.ico	(from https://www.youtube.com/t/contact_us/)
18:10:07	348/348	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Sep%202019%2017:15:00%20GMT	https://www.youtube.com/img/favicon_32.png	G:/xampps/htdocs/elon/gui/www.youtube.com/img/favicon_32.png	(from https://www.youtube.com/t/contact_us/)
18:10:07	15279/15279	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Sep%202019%2017:15:00%20GMT	https://www.youtube.com/img/favicon_48.png	G:/xampps/htdocs/elon/gui/www.youtube.com/img/favicon_48.png	(from https://www.youtube.com/t/contact_us/)
18:10:08	15346/15346	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Jun%202023%2002:58:00%20GMT	https://www.youtube.com/img/favicon_96.png	G:/xampps/htdocs/elon/gui/www.youtube.com/img/favicon_96.png	(from https://www.youtube.com/t/contact_us/)
18:10:08	16275/16275	---M--	200	added ('OK')	image/png	date:Sun,%2025%20Jun%202023%2002:58:00%20GMT	https://www.youtube.com/img/favicon_144.png	G:/xampps/htdocs/elon/gui/www.youtube.com/img/favicon_144.png	(from https://www.youtube.com/t/contact_us/)
18:10:09	314/314	---MC-	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2021:10:09%20GMT	https://fonts.googleapis.com/css?family=YouTube+Sans:600	G:/xampps/htdocs/elon/gui/fonts.googleapis.com/css7f8d.css	(from https://www.youtube.com/t/contact_us/)
18:10:09	360/360	---MC-	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2021:10:09%20GMT	https://fonts.googleapis.com/css?family=Roboto:400,500	G:/xampps/htdocs/elon/gui/fonts.googleapis.com/css0981.css	(from https://www.youtube.com/t/contact_us/)
18:10:10	9171/9171	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Oct%202019%2017:15:00%20GMT	https://www.youtube.com/img/desktop/supported_browsers/yt_logo_rgb_light.png	G:/xampps/htdocs/elon/gui/www.youtube.com/img/desktop/supported_browsers/yt_logo_rgb_light.png	(from https://www.youtube.com/t/contact_us/)
18:10:10	226/226	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:10%20GMT	https://www.youtube.com/yt/about	G:/xampps/htdocs/elon/gui/www.youtube.com/yt/about.c2.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:11	219/219	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:11%20GMT	https://www.youtube.com/about	G:/xampps/htdocs/elon/gui/www.youtube.com/about.c3.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:11	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Wed,%2022%20Nov%202023%2021:10:11%20GMT	https://www.youtube.com/t/community_guidelines	G:/xampps/htdocs/elon/gui/www.youtube.com/t/community_guidelines.c4.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:12	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:12%20GMT	https://www.youtube.com/yt/policyandsafety/communityguidelines.html	G:/xampps/htdocs/elon/gui/www.youtube.com/yt/policyandsafety/communityguidelines.c5.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:12	225/225	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:12%20GMT	https://www.youtube.com/yt/jobs	G:/xampps/htdocs/elon/gui/www.youtube.com/yt/jobs.c6.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:12	120241/120241	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:12%20GMT	https://www.youtube.com/howyoutubeworks/policies/community-guidelines/	G:/xampps/htdocs/elon/gui/www.youtube.com/howyoutubeworks/policies/community-guidelines/index.html	(from https://www.youtube.com/t/contact_us/)
18:10:13	226/226	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:13%20GMT	https://www.youtube.com/jobs	G:/xampps/htdocs/elon/gui/www.youtube.com/jobs.c7.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:13	54932/54932	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:13%20GMT	https://www.youtube.com/jobs/	G:/xampps/htdocs/elon/gui/www.youtube.com/jobs/index.html	(from https://www.youtube.com/t/contact_us/)
18:10:13	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Wed,%2022%20Nov%202023%2021:10:13%20GMT	https://www.youtube.com/t/press	G:/xampps/htdocs/elon/gui/www.youtube.com/t/press.c8.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:13	236/236	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Nov%202023%2021:10:14%20GMT	https://www.youtube.com/yt/press/index.html	G:/xampps/htdocs/elon/gui/www.youtube.com/yt/press/index.c9.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:14	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:14%20GMT	https://www.youtube.com/yt/about/press/	G:/xampps/htdocs/elon/gui/www.youtube.com/yt/about/press/index.html	(from https://www.youtube.com/t/contact_us/)
18:10:14	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:14%20GMT	https://www.youtube.com/yt/creators/pt-br/get-started.html	G:/xampps/htdocs/elon/gui/www.youtube.com/yt/creators/pt-br/get-started.ca.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:14	248/248	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:15%20GMT	https://www.youtube.com/intl/pt-br/creators/benefits/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-br/creators/benefits/index.html	(from https://www.youtube.com/t/contact_us/)
18:10:14	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Wed,%2022%20Nov%202023%2021:10:15%20GMT	https://www.youtube.com/t/advertising_overview	G:/xampps/htdocs/elon/gui/www.youtube.com/t/advertising_overview.cb.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:15	225/225	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:15%20GMT	https://www.youtube.com/yt/advertise/	G:/xampps/htdocs/elon/gui/www.youtube.com/yt/advertise/index.html	(from https://www.youtube.com/t/contact_us/)
18:10:15	0/0	---M--	301	error ('Moved%20Permanently')	application/binary	date:Wed,%2022%20Nov%202023%2021:10:15%20GMT	https://www.youtube.com/t/contentid	G:/xampps/htdocs/elon/gui/www.youtube.com/t/contentid.cc.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:15	234/234	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:16%20GMT	https://www.youtube.com/yt/dev	G:/xampps/htdocs/elon/gui/www.youtube.com/yt/dev.cd.delayed	(from https://www.youtube.com/t/contact_us/)
18:10:16	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2022%20Nov%202023%2021:10:16%20GMT	https://www.googletagmanager.com/gtm.js?id=	G:/xampps/htdocs/elon/gui/www.googletagmanager.com/gtm.ce5445.delayed	(from https://www.youtube.com/creators/)
18:10:16	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Mon,%2012%20Jun%202023%2018:23:07%20GMT	https://www.google-analytics.com/analytics.js	G:/xampps/htdocs/elon/gui/www.google-analytics.com/analytics.js	(from https://www.youtube.com/creators/)
18:10:17	724/724	---MC-	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2021:10:17%20GMT	https://fonts.googleapis.com/css?family=Roboto:300,400,500,700&lang=en	G:/xampps/htdocs/elon/gui/fonts.googleapis.com/cssd7cb.css	(from https://www.youtube.com/creators/)
18:10:17	158892/158892	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:17%20GMT	https://www.youtube.com/intl/pt-PT_ALL/creators/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-PT_ALL/creators/index.html	(from https://www.youtube.com/creators/)
18:10:17	1559/1559	---MC-	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2021:10:17%20GMT	https://fonts.googleapis.com/css?family=YouTube+Sans:300,400,500,600,700,900	G:/xampps/htdocs/elon/gui/fonts.googleapis.com/css4f05.css	(from https://www.youtube.com/creators/)
18:10:18	872300/872300	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2021:10:18%20GMT	https://www.youtube.com/creators/static/compiled/index.min.css	G:/xampps/htdocs/elon/gui/www.youtube.com/creators/static/compiled/index.min.css	(from https://www.youtube.com/creators/)
18:10:18	255796/255796	---M--	200	added ('OK')	text/javascript	date:Wed,%2022%20Nov%202023%2021:10:18%20GMT	https://www.youtube.com/creators/static/compiled/index.min.js	G:/xampps/htdocs/elon/gui/www.youtube.com/creators/static/compiled/index.min.js	(from https://www.youtube.com/creators/)
18:10:19	1150/1150	---M-Z	200	added ('OK')	image/x-icon	date:Tue,%2018%20Jan%202022%2018:55:23%20GMT	https://www.youtube.com/yts/img/favicon-vfl8qSV2F.ico	G:/xampps/htdocs/elon/gui/www.youtube.com/yts/img/favicon-vfl8qSV2F.ico	(from https://www.youtube.com/creators/)
18:10:19	348/348	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jan%202022%2018:55:23%20GMT	https://www.youtube.com/yts/img/favicon_32-vflOogEID.png	G:/xampps/htdocs/elon/gui/www.youtube.com/yts/img/favicon_32-vflOogEID.png	(from https://www.youtube.com/creators/)
18:10:20	15279/15279	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jan%202022%2018:55:23%20GMT	https://www.youtube.com/yts/img/favicon_48-vflVjB_Qk.png	G:/xampps/htdocs/elon/gui/www.youtube.com/yts/img/favicon_48-vflVjB_Qk.png	(from https://www.youtube.com/creators/)
18:10:20	15346/15346	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jan%202022%2018:55:23%20GMT	https://www.youtube.com/yts/img/favicon_96-vflW9Ec0w.png	G:/xampps/htdocs/elon/gui/www.youtube.com/yts/img/favicon_96-vflW9Ec0w.png	(from https://www.youtube.com/creators/)
18:10:21	16275/16275	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jan%202022%2018:55:23%20GMT	https://www.youtube.com/yts/img/favicon_144-vfliLAfaB.png	G:/xampps/htdocs/elon/gui/www.youtube.com/yts/img/favicon_144-vfliLAfaB.png	(from https://www.youtube.com/creators/)
18:10:21	8596/8596	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2017:08:42%20GMT	https://www.gstatic.com/glue/cookienotificationbar/cookienotificationbar.min.css	G:/xampps/htdocs/elon/gui/www.gstatic.com/glue/cookienotificationbar/cookienotificationbar.min.css	(from https://www.youtube.com/creators/)
18:10:22	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Nov%202023%2021:10:22%20GMT	https://www.youtube.com/creators/how-things-work/video-monetization	G:/xampps/htdocs/elon/gui/www.youtube.com/creators/how-things-work/video-monetization.da.delayed	(from https://www.youtube.com/creators/)
18:10:22	158892/158892	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:22%20GMT	https://www.youtube.com/intl/pt-PT/creators/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-PT/creators/index.html	(from https://www.youtube.com/creators/)
18:10:22	101920/101920	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:22%20GMT	https://www.youtube.com/intl/pt-PT/creators/welcome-creators/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-PT/creators/welcome-creators/index.html	(from https://www.youtube.com/creators/)
18:10:22	103678/103678	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:22%20GMT	https://www.youtube.com/intl/pt-PT/creators/how-things-work/getting-started/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-PT/creators/how-things-work/getting-started/index.html	(from https://www.youtube.com/creators/)
18:10:23	100584/100584	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:23%20GMT	https://www.youtube.com/intl/pt-PT/creators/how-things-work/building-community/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-PT/creators/how-things-work/building-community/index.html	(from https://www.youtube.com/creators/)
18:10:23	99169/99169	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:23%20GMT	https://www.youtube.com/intl/pt-PT/creators/how-things-work/video-monetization/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-PT/creators/how-things-work/video-monetization/index.html	(from https://www.youtube.com/creators/)
18:10:24	1024027/1024027	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:23%20GMT	https://www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ	G:/xampps/htdocs/elon/gui/www.youtube.com/channel/UCkRfArvrzheW2E7b6SVT7vQ.html	(from https://www.youtube.com/creators/)
18:10:33	103841/103841	---M--	200	added ('OK')	text/javascript	date:Tue,%2014%20Nov%202023%2017:41:10%20GMT	https://www.gstatic.com/feedback/js/help/prod/service/lazy.min.js	G:/xampps/htdocs/elon/gui/www.gstatic.com/feedback/js/help/prod/service/lazy.min.js	(from https://www.youtube.com/creators/)
18:10:33	109944/109944	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:23%20GMT	https://www.youtube.com/intl/pt-PT/creators/how-things-work/content-creation-strategy/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-PT/creators/how-things-work/content-creation-strategy/index.html	(from https://www.youtube.com/creators/)
18:10:33	57688/57688	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:25%20GMT	https://www.youtube.com/intl/pt-PT/creators/how-things-work/get-involved/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-PT/creators/how-things-work/get-involved/index.html	(from https://www.youtube.com/creators/)
18:10:33	173110/173110	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:25%20GMT	https://www.youtube.com/intl/pt-PT/creators/how-things-work/policies-guidelines/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-PT/creators/how-things-work/policies-guidelines/index.html	(from https://www.youtube.com/creators/)
18:10:34	808/808	---MC-	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2021:10:34%20GMT	http://fonts.googleapis.com/css?family=Roboto:300,400,500,700&display=swap&lang=en	G:/xampps/htdocs/elon/gui/fonts.googleapis.com/cssb275.css	(from https://www.youtube.com/ads/)
18:10:34	18389/18389	---M--	200	added ('OK')	text/javascript	date:Wed,%2022%20Nov%202023%2017:08:42%20GMT	https://www.gstatic.com/glue/cookienotificationbar/cookienotificationbar.min.js	G:/xampps/htdocs/elon/gui/www.gstatic.com/glue/cookienotificationbar/cookienotificationbar.min.js	(from https://www.youtube.com/creators/)
18:10:35	99169/99169	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:34%20GMT	https://www.youtube.com/creators/how-things-work/video-monetization/	G:/xampps/htdocs/elon/gui/www.youtube.com/creators/how-things-work/video-monetization/index.html	(from https://www.youtube.com/creators/)
18:10:35	121314/121314	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2021:10:34%20GMT	https://www.youtube.com/intl/pt-PT/creators/top-questions/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/pt-PT/creators/top-questions/index.html	(from https://www.youtube.com/creators/)
18:10:35	81191/81191	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:08:00%20GMT	https://www.youtube.com/intl/ALL_br/ads/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/ALL_br/ads/index.html	(from https://www.youtube.com/ads/)
18:10:35	1691/1691	---MC-	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2021:10:35%20GMT	https://fonts.googleapis.com/css?family=YouTube+Sans:300,400,500,600,700,900&display=swap	G:/xampps/htdocs/elon/gui/fonts.googleapis.com/css7f47.css	(from https://www.youtube.com/ads/)
18:10:35	88603/88603	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2009:38:00%20GMT	https://www.youtube.com/intl/es_us/ads/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/es_us/ads/index.html	(from https://www.youtube.com/ads/)
18:10:36	84928/84928	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Nov%202023%2009:38:00%20GMT	https://www.youtube.com/intl/ALL_ca/ads/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/ALL_ca/ads/index.html	(from https://www.youtube.com/ads/)
18:10:36	19313/19313	---MC-	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2021:10:36%20GMT	https://fonts.googleapis.com/css2?family=Google+Symbols:opsz,wght,FILL,GRAD@20..48,100..700,0..1,-50..200	G:/xampps/htdocs/elon/gui/fonts.googleapis.com/css29ce0.css	(from https://www.youtube.com/ads/)
18:10:36	81276/81276	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:08:00%20GMT	https://www.youtube.com/intl/fr_ca/ads/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/fr_ca/ads/index.html	(from https://www.youtube.com/ads/)
18:10:37	81034/81034	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:08:00%20GMT	https://www.youtube.com/intl/ALL_de/ads/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/ALL_de/ads/index.html	(from https://www.youtube.com/ads/)
18:10:37	78840/78840	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:08:00%20GMT	https://www.youtube.com/intl/ALL_id/ads/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/ALL_id/ads/index.html	(from https://www.youtube.com/ads/)
18:10:37	81541/81541	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:08:00%20GMT	https://www.youtube.com/intl/ALL_fr/ads/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/ALL_fr/ads/index.html	(from https://www.youtube.com/ads/)
18:10:37	793890/793890	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2021:10:37%20GMT	https://www.youtube.com/ads/static/compiled/index.min.css?cache=028bed1	G:/xampps/htdocs/elon/gui/www.youtube.com/ads/static/compiled/index.min87cb.css	(from https://www.youtube.com/ads/)
18:10:37	3384/3384	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2021:10:37%20GMT	https://www.youtube.com/intl/ALL_brtel:1-877-763-9810	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/ALL_brtel_1-877-763-9810.e2.delayed	(from https://www.youtube.com/ads/)
18:10:37	78554/78554	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:08:00%20GMT	https://www.youtube.com/intl/en_id/ads/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/en_id/ads/index.html	(from https://www.youtube.com/ads/)
18:10:38	80009/80009	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:08:00%20GMT	https://www.youtube.com/intl/ALL_in/ads/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/ALL_in/ads/index.html	(from https://www.youtube.com/ads/)
18:10:38	89947/89947	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Nov%202023%2014:08:00%20GMT	https://www.youtube.com/intl/hi_in/ads/	G:/xampps/htdocs/elon/gui/www.youtube.com/intl/hi_in/ads/index.html	(from https://www.youtube.com/ads/)
